PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 8.5 uM,Standard Deviation,Inhibition at 8.5 uM [1],Inhibition at 8.5 uM [2],Inhibition at 8.5 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Normalized average percent inhibition of the counterscreen at a compound concentration of 8.5 micromolar.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 1.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 2.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
2046,56321006,2948702,CN1C(=NN=C1SCC(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl)CC4=CC=CC5=CC=CC=C54,Inactive,0,,,-7.02,0.845783,-5.8558,-7.36449,-7.83976
2047,144089613,60156629,CC1=CC(=CC(=C1)C(=O)OCCN2CCN(CC2)C3CN(S(=O)(=O)C3)CC4=CN(N=N4)CC5=CC=CC=C5F)C,Inactive,0,,,-7.04,3.02883,-9.88136,-8.40399,-2.84624
2048,22404866,4874952,CC1=CC(=CC=C1)OCCC(=O)NC2=CC(=C(C=C2)C)S(=O)(=O)N3CCCCC3,Inactive,0,,,-7.07,4.8136,-12.507,-7.89227,-0.80297
2049,24796939,5045424,C1COC2=C(O1)C=CC(=C2)NC(=O)CC3CS(=O)(=O)CC3CC(=O)NC4=CC5=C(C=C4)OCCO5,Inactive,0,,,-7.07,8.01581,-16.9694,-6.90506,2.66316
2050,49724155,20903328,CCC1C(=O)NC2=C(S1)C=CC(=C2)S(=O)(=O)NC3=CC(=C(C=C3)OC)OC,Inactive,0,,,-7.09,2.2703,-10.2518,-5.99206,-5.0259
2051,24791451,1416790,COC1=C(C=C(C=C1)C2=C(NN=C2)C3=C(C=C(C=C3)OCC4=CC=C(C=C4)[N+](=O)[O-])O)OC,Inactive,0,,,-7.13,3.11196,-3.18909,-10.7977,-7.3952
2052,24827277,2408873,CCOC(=O)CC1=CSC(=N1)NC(=O)/C=C/C2=CC(=CC=C2)Br,Inactive,0,,,-7.16,3.88356,-11.4589,-7.96558,-2.04952
2053,24834837,4832934,CC1=C(C=C(C=C1)NC(=O)C2CCCN(C2)C(=O)C3=CC=C(C=C3)Cl)S(=O)(=O)N4CCOCC4,Inactive,0,,,-7.17,3.78278,-8.93615,-1.91432,-10.661
2054,24822114,4358655,CC1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=NC=C3,Inactive,0,,,-7.2,1.42875,-5.74933,-9.14386,-6.70915
2055,144096795,60158928,CCC1=CC=C(C=C1)CCNC(=O)OCCCN2CCC3(C2=O)CCC(CC3)C4=CC=CC=C4,Inactive,0,,,-7.21,0.665693,-6.48142,-8.09194,-7.06573
2056,49720720,24791374,CCC1=CC=C(C=C1)CN(C)C(=O)C2=NOC(=C2)COC3=CC=CC4=C3C=CN=C4,Inactive,0,,,-7.22,5.4188,-8.92997,-12.8289,0.108469
2057,26662476,6407386,CC1=CC=C(C=C1)C2=NN=C(C3=CC=CC=C32)N4CCN(CC4)C(=O)COC5=CC=C(C=C5)OC,Inactive,0,,,-7.22,2.55121,-5.54195,-10.8263,-5.29515
2058,14723713,1076192,C1CC2=C(C1)SC3=NC=NC(=C23)N4CCN(CC4)C(=O)C5=CC=CC=C5,Inactive,0,,,-7.23,5.07051,-1.89,-14.0421,-5.74322
2059,22409655,6042632,CCC1CSC(=N1)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3)OC)OC,Inactive,0,,,-7.23,6.66949,-9.3563,1.78589,-14.1321
2060,85270749,4804187,CC1=CC(=C(C=C1)C)OCCC(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3,Inactive,0,,,-7.26,2.49134,-9.15055,-3.74301,-8.89613
2061,7965183,5307470,CC1=NC2=CC=CC=C2C3=C1C=C(O3)C(=O)N4CCN(CC4)C5CCCCC5,Inactive,0,,,-7.3,3.08035,-3.00903,-8.7689,-10.1099
2062,57267144,4667513,C1CCC(=NCC1)NS(=O)(=O)C2=CC=CC(=C2)NC(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-7.3,2.51892,-8.60421,-3.7795,-9.52262
2063,49676854,4882098,CCN(CC(=O)NCC1=CC=C(C=C1)Cl)C(=O)C2=CC(=CC(=C2)OC)OC,Inactive,0,,,-7.32,0.198992,-7.31844,-7.56821,-7.08083
2064,125306239,53312401,CCC1=C(N=CN1CC2=CC(=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4F.C(=O)(C(F)(F)F)O,Inactive,0,,,-7.44,0.915802,-6.38493,-8.61902,-7.32663
2065,143472056,1434960,CC1=CC=CC=C1OCC(=O)N2CCN(CC2)C3=C4C5=C(CCCC5)SC4=NC(=N3)C,Inactive,0,,,-7.45,3.42601,-2.89367,-11.1583,-8.28712
2066,85302105,1836620,C1=CC=C(C=C1)C2=NOC(=C2)CSC3=NC4=CC=CC=C4N3,Inactive,0,,,-7.47,0.388555,-7.5774,-7.88898,-6.95436
2067,842762,645037,CC1=CC(=CC=C1)CN2C3=C(N=C2NCCO)N(C(=O)N(C3=O)C)C,Inactive,0,,,-7.48,0.771407,-8.25135,-6.42934,-7.77393
2068,17407198,997451,CC1=CC(=NN1CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)COC4=CC=CC=C4Br)C,Inactive,0,,,-7.49,1.49576,-5.51768,-9.13738,-7.81862
2069,89853019,2998537,CCCN1C2=CC=CC=C2N=C1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N4CCCC4,Inactive,0,,,-7.53,1.4209,-6.91451,-9.50022,-6.18974
2070,4261740,1017694,C1=CC=C2C(=C1)N=C(O2)C3=C(C=C(C=C3)NC(=O)C4=C(C=CC(=C4)N5C=NN=C5)Cl)O,Inactive,0,,,-7.56,1.67722,-7.18534,-9.77737,-5.72094
2071,103074841,16300968,CC1=C(C(=CC=C1)NC(=O)CN2CCN(CC2)C(=O)CNC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C,Inactive,0,,,-7.57,1.71619,-9.99807,-6.42055,-6.29755
2072,22409293,2467166,C1CCC2=C(C1)N=C(S2)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC5=CC=CC=C54,Inactive,0,,,-7.58,8.63258,-12.1428,4.5088,-15.1037
2073,24782008,16187720,COC1=CC=C(C=C1)CC2(CCN(CC2)CC3=CC4=C(C=CC(=C4)Cl)OC3)CO,Inactive,0,,,-7.58,0.79602,-8.53418,-6.58563,-7.6213
2074,124753582,50919291,CC1=CC=C(C=C1)S(=O)(=O)N2C[C@H]3C[C@H]3CC(=C)[C@H]2COCC4=CC=CC=C4,Inactive,0,,,-7.58,4.22486,-13.2251,-6.45534,-3.06156
2075,144098791,60160092,CCOC(=O)[C@@]12CCCC=C1N(C(=O)[C@H]2CC(=O)N3CCN(CC3)C(=O)C4=CC=CO4)CCC5=CC=C(C=C5)Cl,Inactive,0,,,-7.62,3.7565,-9.52546,-2.37776,-10.97
2076,24827816,3317667,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)COC(=O)C34CC5CC(C3)CC(C5)(C4)O,Inactive,0,,,-7.64,2.80871,-5.65645,-5.648,-11.6104
2077,49820258,979491,CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=S)NC(=O)C4=CC=CO4,Inactive,0,,,-7.64,1.10855,-6.83262,-9.21033,-6.88576
2078,49815724,24816458,CCOC(=O)/C=C/1\CN(S(=O)(=O)C2=C1C=C(C=C2)C(F)(F)F)CC3=CC(=C(C(=C3)OC)OC)OC,Inactive,0,,,-7.65,2.06622,-9.75571,-4.84544,-8.36291
2079,4249725,3243638,CCOC(=O)N1CCN(CC1)C(=O)C2CCN(CC2)C3=NC=NC4=C3SC5=CC=CC(=C54)F,Inactive,0,,,-7.67,3.11332,-7.93864,-11.3356,-3.72421
2080,3711739,2098617,C1=CC(=CC=C1CCNC2=C3C=CSC3=NC=N2)S(=O)(=O)N,Inactive,0,,,-7.68,1.85722,-6.73678,-10.2724,-6.0254
2081,24840259,4161052,C1CC2=C(C(=C3SCCS3)C1)NC(=S)NC2C4=CC=CC=C4,Inactive,0,,,-7.69,1.84016,-9.02831,-8.95751,-5.08983
2082,92763789,463108,C1=CC=C2C(=C1)C=C(N=C2N=C(C3=CC=CC=N3)N)C4=CC=CC=N4,Inactive,0,,,-7.72,1.59303,-8.35544,-5.53008,-9.2736
2083,24790512,720633,CC1=CC(=CC=C1)NC2=NC=NC3=C2C=C(C=C3)Br,Inactive,0,,,-7.73,2.0276,-8.06204,-10.0342,-5.10054
2084,143471958,9581012,COC(=O)C1=C(N(N=C1)C2=C(C=C(C=C2)F)F)/C=N/NC(=S)NC3=CC=CC=C3,Inactive,0,,,-7.75,1.6479,-5.49876,-8.36626,-9.39282
2085,17413856,2973964,CN1C2=CC(=C(C=C2N(C1=O)C)[N+](=O)[O-])N3CCN(CC3)C(=O)C4=CC=CC=C4Cl,Inactive,0,,,-7.76,1.95206,-6.56878,-6.19059,-10.5077
2086,17407802,3223889,CC1=CC2=C(C=C1C)N=C(N2)C3CCCN(C3)C(=S)NC4=CC=CC=C4,Inactive,0,,,-7.76,4.86964,-3.38022,-14.5536,-5.35059
2087,26668662,652021,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=NC4=CC=CC=C4C=C3C#N,Inactive,0,,,-7.78,1.64203,-7.2182,-10.0085,-6.10461
2088,49722734,22550183,CC1C(=O)NC2=C(S1)C=CC(=C2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)OC,Inactive,0,,,-7.79,1.3811,-9.50938,-6.12782,-7.73362
2089,14729388,948103,CC1=CC(=CC=C1)NC(=O)CN2C(=CC(=O)C3=C2C(=CC=C3)OC)C,Inactive,0,,,-7.8,6.53702,1.24404,-13.9711,-10.6846
2090,103162606,49795189,CC1(CC2=C(C=CN=C2O1)C3=CC(=CC=C3)C(F)(F)F)C(=O)NCC4=CN=CC=C4,Inactive,0,,,-7.85,3.83982,-11.8867,-8.96909,-2.68425
2091,26730093,2800172,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CN=C(C=C2)OC3=CN=CC=C3,Inactive,0,,,-7.91,3.87385,-8.79766,-2.79107,-12.156
2092,14730881,1182584,CCOC(=O)C1=C(OC2=C1C(=C(C=C2)O)CN3CCN(CC3)C)C4=CC=CC=C4,Inactive,0,,,-7.92,5.28141,-0.99731,-13.8127,-8.93582
2093,103050451,49778283,CC1=C(SC(=O)N1CC2=CC=C(C=C2)S(=O)(=O)C)C(=O)NCC3=CC(=C(C=C3)Cl)Cl,Inactive,0,,,-7.95,0.127003,-8.07858,-7.77436,-7.98281
2094,103073605,49789264,COC1=CC=CC=C1CNC2=NC(=NC3=C2SC=C3)NCC4CC4,Inactive,0,,,-7.97,2.9333,-4.15149,-8.49036,-11.2807
2095,22409341,2566411,COC1=C(C=C(C=C1)COC2=CC=CC=C2C(=O)NCC3=CC=CC=C3)F,Inactive,0,,,-7.99,5.68271,-12.8932,-11.0549,-0.0247885
2096,26670909,920148,C1CN(CC2=CC=CC=C21)C3=NC=NC4=C3NC5=C4C=C(C=C5)F,Inactive,0,,,-7.99,6.34302,0.153831,-8.81099,-15.3184
2097,47196924,135470730,C/C(=N/NC(=O)CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC=C2)/C3=CC=CC=C3O,Inactive,0,,,-8.02,1.183,-9.52084,-7.92531,-6.62821
2098,85268275,2352818,C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)F)C(=O)OCC(=O)NCC3=CC4=C(C=C3)OCO4,Inactive,0,,,-8.03,3.57805,-12.7663,-4.12276,-7.18823
2099,3711387,2552706,C1=CC=C(C=C1)CN2C(=NN=C2SCC3=CC(=O)N4C5=CC=CC=C5SC4=N3)C6=CC=CS6,Inactive,0,,,-8.04,2.70768,-7.19802,-11.7009,-5.23225
2100,17402725,2768229,CCN1C(=NN=C1SCC2=CC=C(C=C2)F)C3=C(N(N=C3)C4=CC=CC=C4)C(F)(F)F,Inactive,0,,,-8.05,1.08036,-8.18453,-6.66313,-9.299
2101,4264959,1082996,CCOC(=O)COC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=NC=C2,Inactive,0,,,-8.06,5.95462,-0.0222629,-14.2573,-9.89315
2102,17402710,1479487,CC1=C(SN=N1)NC(=O)OCC2=CC=C(C=C2)C(C)(C)C,Inactive,0,,,-8.07,4.92307,-6.59816,-14.6999,-2.91367
2103,47200829,1106361,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCC4=CC=CC=C4C3,Inactive,0,,,-8.13,3.85517,-3.1101,-12.4819,-8.79963
2104,24780250,753815,C=CCC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NC3=CC=CC=C3C(=O)O,Inactive,0,,,-8.15,2.6413,-11.8525,-5.8683,-6.7305
2105,144098234,60159894,C1CN(CCC1C(=O)N2CCN(CC2)C3=CC=CC=C3C#N)C4=NC=NC5=C4SC6=CC=CC(=C65)F,Inactive,0,,,-8.15,3.45142,-10.1323,-11.0242,-3.29758
2106,49724166,24792082,CC(C)(C)C1=CC=C(C=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4(CC4)C(=O)N,Inactive,0,,,-8.16,3.61234,-10.0777,-11.3088,-3.10483
2107,49641560,719338,C1CCC(CC1)OC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=NC=C3,Inactive,0,,,-8.17,5.00771,-14.4837,-7.79144,-2.23487
2108,17515712,2156570,CC1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)SCCNC(=O)C4=CC=C(C=C4)S(=O)(=O)N5CCOCC5,Inactive,0,,,-8.17,2.19065,-10.3492,-8.99369,-5.1751
2109,47199586,2991971,COC1=CC=CC(=C1OC)C(=O)NCC2(CCCC2)C3=CC=CC=C3,Inactive,0,,,-8.18,2.0152,-6.28265,-7.28011,-10.9681
2110,865326,666580,CN1C2=C(C=C(C=C2)S(=O)(=O)NCC3=CC=NC=C3)OC1=O,Inactive,0,,,-8.18,2.75835,-6.12423,-12.0819,-6.34308
2111,85269862,3383034,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)NC(=O)COC3=CC=C(C=C3)C(=O)C4=CC=C(C=C4)F,Inactive,0,,,-8.2,6.17258,-6.10015,-16.5874,-1.91156
2112,17515825,4118842,C1CC2=CC=CC=C2N(C1)S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=C(C=CS4)C(=O)N,Inactive,0,,,-8.21,5.3323,-12.791,-0.729486,-11.1008
2113,125001282,44224142,C1CN(CCC1OC2=CC=CC=C2)C3=C4C=CSC4=NC=N3,Inactive,0,,,-8.24,3.14653,-3.78854,-10.476,-10.4506
2114,85146584,44142442,CN1C=NC=C1C2=C(C3=C(N2C)C=CC(=C3)C4=CN=C(N=C4)OC)C#CC5=CC(=CC(=C5)OC)OC,Inactive,0,,,-8.25,2.65444,-11.5931,-8.04779,-5.10027
2115,47200324,6473490,C1=CC=C(C(=C1)C(=O)NCCNC2=C3C=CC(=CC3=NC=C2)Cl)F,Inactive,0,,,-8.31,2.16062,-8.15086,-5.74248,-11.028
2116,92763404,247955,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C#N,Inactive,0,,,-8.33,2.59063,-8.27459,-5.18812,-11.5331
2117,103159340,16300967,C1CN(CCN1CC(=O)NC2=CC=CC=C2Cl)C(=O)CNC(=O)C3=CC=C(C=C3)C4=CC=CC=C4,Inactive,0,,,-8.35,5.11912,-15.5569,-5.33601,-4.15568
2118,26670368,135676335,C/C(=N\N1C(=CSC1=NCCOC)C2=CC3=C(C=C2)OCC(=O)N3)/C4=CC=C(C=C4)O,Inactive,0,,,-8.37,2.77778,-9.42875,-11.1172,-4.56473
2119,103159573,49792718,CCC1=C(N2C=C(C=CC2=N1)C(=O)NC3=CC=C(C=C3)NC(=O)C)N(C)C(=O)CC4=CC=CC=C4,Inactive,0,,,-8.4,6.85507,-3.12331,-18.0818,-3.99599
2120,144095908,60158138,CCOC(=O)[C@@]12CCCC=C1N(C(=O)[C@H]2CC(=O)N3CCN(CC3)C(=O)OCC)CCC4=CC=C(C=C4)Cl,Inactive,0,,,-8.45,1.19848,-7.63739,-7.56145,-10.1409
2121,134214475,56588104,CCCC1=C(N=CN1CCC2=CC=CC=C2OC)C3=CC=C(C=C3)OC.C(=O)(C(F)(F)F)O,Inactive,0,,,-8.48,5.18533,-4.01144,-5.67286,-15.7474
2122,49721128,24791630,CN(C)S(=O)(=O)N1CCC(CC1)OC2=CC=CC(=C2)C(=O)NCCC3=CCCCC3,Inactive,0,,,-8.48,2.00675,-9.68673,-10.1101,-5.65726
2123,57268435,4797049,CC(=O)C1=CC=C(C=C1)OCC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCC3,Inactive,0,,,-8.49,2.56866,-10.4643,-4.86469,-10.1494
2124,47204273,893207,CC1=C(C(=CC=C1)OCC(=O)NC2=CC=NC=C2)C,Inactive,0,,,-8.5,5.28946,-5.20198,-4.32556,-15.9587
2125,89851185,4612059,COC1=CC=CC=C1NS(=O)(=O)C2=CC=CC(=C2)N3C(=C(C4=CC=CC=C4C3=O)C=NC5=CC=CC=C5C(=O)O)O,Inactive,0,,,-8.53,4.45769,-3.92617,-14.5608,-7.09918
2126,103075148,49790290,CN1C(=O)C2=C(N1CC3=CC(=CC=C3)C(F)(F)F)C=CC(=C2)NC(=O)CC4=C(C=CC(=C4)OC)OC,Inactive,0,,,-8.58,2.24102,-7.02531,-11.7459,-6.9594
2127,125001396,53338854,CC(C)N1CCCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C.C(=O)(C(F)(F)F)O,Inactive,0,,,-8.62,0.965131,-7.4998,-8.49397,-9.8544
2128,24784446,16188446,COC1=C(C=C(C=C1)CNN2C(=NC3=CC=CC=C3C2=O)C4=CC=CS4)OC,Inactive,0,,,-8.64,1.94607,-11.1551,-6.41601,-8.34071
2129,22409278,4003717,CC1=CC=C(C=C1)NC2=NC(=CS2)CSC3=NN=C(N3C4=CC=CC=C4C)C5=CC=NC=C5,Inactive,0,,,-8.65,3.3021,-12.1335,-4.21287,-9.59289
2130,24805721,3097536,CC(C)(C)C(=O)NC1=CC=C(C=C1)N=NC2=CC=CC=C2,Inactive,0,,,-8.68,6.66895,-11.8037,0.593543,-14.8175
2131,56324666,24983051,CCN(C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N3CCCC3=O)C(C)C,Inactive,0,,,-8.68,2.93897,-5.48554,-7.97777,-12.5806
2132,4264200,2230326,CS(=O)(=O)N(CC(=O)NCCSC1=CC=CC=C1)C2=CC3=C(C=C2)OCO3,Inactive,0,,,-8.73,2.90006,-7.79314,-12.6612,-5.74689
2133,26660714,2438419,CN1C(=NN=N1)SCC2=NC3=C(C(=CS3)C4=CC=C(C=C4)Cl)C(=O)N2,Inactive,0,,,-8.8,3.68286,-14.0075,-6.1787,-6.21136
2134,56315799,24979131,COC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)OCC(=O)N3CCN(CC3)C4=CC=C(C=C4)OC,Inactive,0,,,-8.81,2.34891,-10.9379,-5.53386,-9.9462
2135,26657502,2367182,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)OCC(=O)NC3=CC=CC=C3Br,Inactive,0,,,-8.81,4.13292,-13.5422,-9.42379,-3.47401
2136,24792925,1017989,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3C=CC=N4,Inactive,0,,,-8.96,4.03341,-13.1886,-10.1595,-3.52992
2137,85270790,4000483,COC1=CC(=CC=C1)OC2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)[N+](=O)[O-],Inactive,0,,,-8.97,6.00129,-1.69979,-16.3971,-8.7994
2138,17512565,4079769,CCN(C1=CC=CC=C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CC(=C(C=C3)F)F)F,Inactive,0,,,-9.01,2.865,-12.1158,-5.2034,-9.70913
2139,22413914,822429,CC(=O)OC1=C(C(=O)N(C2=CC=CC=C21)C)CC=C,Inactive,0,,,-9.02,2.98429,-10.8354,-4.80866,-11.4047
2140,17385696,984403,COC1=CC(=CC=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)Cl,Inactive,0,,,-9.02,2.7906,-5.13235,-10.3709,-11.5545
2141,26660156,16682057,C1[C@H](N(CC12CC(=NO2)C3=CC(=CC=C3)NC(=O)COC4=CC=C(C=C4)Cl)C(=O)COC5=CC=C(C=C5)Cl)C(=O)N,Inactive,0,,,-9.02,4.90409,-11.3891,-13.4798,-2.1901
2142,17517266,4280881,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)OC(F)(F)F)S(=O)(=O)N(C)C,Inactive,0,,,-9.12,0.266739,-9.13316,-8.78815,-9.44117
2143,24796809,889237,CC1=CC=C(C=C1)CC(=O)NC2=CC=NC=C2,Inactive,0,,,-9.16,2.99073,-6.20881,-8.00945,-13.2588
2144,17505622,1279154,CC1=CC=C(C=C1)OC2=CC(=CC3=C2C(=O)NC4=CC=CC=C4O3)[N+](=O)[O-],Inactive,0,,,-9.21,2.19635,-12.312,-7.70353,-7.60369
2145,24780459,5750590,CC1=C(C(=NN1C)C)/C=C/C(=O)C2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,-9.21,4.22304,-12.3781,-12.0033,-3.23813
2146,22409554,4551126,CC1=C(C=C(C=C1)NC(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=C(C=C3)F)S(=O)(=O)N4CCCCC4,Inactive,0,,,-9.22,4.69556,-10.9206,-13.922,-2.80566
2147,24816809,16195008,CC(C)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=NC4=CC=CC=C4S3.Cl,Inactive,0,,,-9.22,2.93775,-5.07259,-11.068,-11.5168
2148,24832884,2558548,CC1=CN=C(S1)NC(=O)C2=C(C=C(C=C2)SC)OC,Inactive,0,,,-9.27,10.9334,3.05048,-7.33721,-23.5209
2149,85148510,44143852,COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)N3CCOCC3)C4=CC(=C(C=C4)C5=CC=CC=C5)F,Inactive,0,,,-9.31,1.37787,-11.2564,-8.21935,-8.46281
2150,49736750,24793842,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCC3=C2C=NN3C4=CC=CC=C4F,Inactive,0,,,-9.34,6.68033,-18.1056,-7.99711,-1.90758
2151,3714391,2330660,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=NC3=CC4=C(C=C3S2)OCCO4,Inactive,0,,,-9.42,4.76669,-4.29252,-8.18136,-15.7713
2152,99495763,56643206,C1=CC=C(C=C1)NC2=CN=C3C(=C2)C=CC=C3O.C(=O)(C(F)(F)F)O,Inactive,0,,,-9.44,3.8656,-12.5348,-3.98673,-11.7879
2153,57263505,3292313,COC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)N3CCOCC3)N,Inactive,0,,,-9.44,2.41289,-6.02738,-11.2623,-11.021
2154,103075411,49790482,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=NC=C(N3)C4=CC=CC=C4)O,Inactive,0,,,-9.61,1.13972,-9.42087,-8.32381,-11.0956
2155,24837416,5948984,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)C)NC(=S)N2CCN(CC2)C/C=C/C3=CC=CC=C3,Inactive,0,,,-9.63,5.37997,-17.1291,-4.76727,-6.9937
2156,846834,649227,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)N3CCCC4=CC=CC=C43,Inactive,0,,,-9.72,11.4101,-0.500077,-2.86863,-25.8017
2157,134215799,136141401,CC1=C(C(NC(=NCC2=CC(=C(C(=C2)OC)OC)OC)N1CC3=CC=CC=C3C(F)(F)F)C4=CC=C(C=C4)Cl)C(=O)OC,Inactive,0,,,-9.73,3.78046,-7.25857,-6.8635,-15.0733
2158,85147322,44143107,CCC(CO)OC1=CC(=C2C(=C1)N(C=N2)C(C)C)NCC3=CC=CC=C3O,Inactive,0,,,-9.73,4.3397,-15.1456,-4.5211,-9.53477
2159,24797983,16189896,C1CN(CCC1C2=CC=NC=C2)C(=O)C3=NOC(=C3)COC4=C(C=C(C=C4)F)Cl,Inactive,0,,,-9.78,0.450956,-9.66343,-10.3804,-9.29424
2160,89855697,252247,CC(=O)OC1=CC=CC=C1C(=O)C=CC2=CC(=CC=C2)[N+](=O)[O-],Inactive,0,,,-9.92,4.95138,-12.0499,-3.08117,-14.6362
2161,26666621,1960480,C1CN(CCN1C2=CC=CC=C2)C(=O)CSC3=NC4=C(S3)C=C(C=C4)N,Inactive,0,,,-9.94,1.76107,-11.6959,-7.52937,-10.5802
2162,17515604,12006093,COC(=O)C1=CC2=C(C=C1)N=C(S2)NC3=NC4=C(S3)C=C(C=C4)F,Inactive,0,,,-9.94,9.14247,-22.2862,-7.07239,-0.447757
2163,57260637,4802465,C1COCCN1S(=O)(=O)C2=C(C=CC(=C2)C(=O)NCCC3=CC=C(C=C3)F)Cl,Inactive,0,,,-9.94,1.80258,-8.91417,-12.4756,-8.43462
2164,24837549,2116584,CC1=CSC(=N1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C3=CC=CC=C3OC,Inactive,0,,,-10.02,3.97222,-4.43053,-12.3656,-13.2744
2165,144095665,56835676,CC1=CC=C(C=C1)CN2CCCCC(C2=O)NC(=O)C3=CC=C(C=C3)COC4=CC=CC=C4,Inactive,0,,,-10.04,2.60834,-10.7217,-6.5642,-12.8444
2166,17512515,4229681,C1=CC(=CC(=C1)Cl)NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)NCC3=CC=CS3,Inactive,0,,,-10.1,4.34918,-4.11729,-11.8616,-14.3249
2167,4243033,6602913,COC1=CC=C(C=C1)NC2=CC=NC3=CC=CC=C32.Cl,Inactive,0,,,-10.1,6.64352,-5.18571,-19.4943,-5.62715
2168,143472363,49852464,CCN1C2=C(C=C1C(=O)NCCC3=CC(=C(C=C3)OCC)OC)SC=C2,Inactive,0,,,-10.18,1.75821,-9.6079,-8.36532,-12.5577
2169,103163364,49795671,CC1(CC2=C(C=CN=C2O1)C3=CC=C(C=C3)N(C)C)C(=O)NCC4=CC=CO4,Inactive,0,,,-10.21,1.58806,-8.28645,-10.1797,-12.1759
2170,51086453,7207561,CC1=C(SC(=N1)C)C2=NN=C(C=C2)SCC(=O)NC3=CC(=CC=C3)Cl,Inactive,0,,,-10.21,4.35591,-14.5458,-4.25518,-11.8418
2171,24825594,2100018,C1CN(CCC1CC2=CC=CC=C2)C3=C4C=CSC4=NC=N3,Inactive,0,,,-10.35,3.85406,-13.295,-4.90204,-12.8416
2172,103050687,49778444,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NN2)C3=C(C=CC(=C3)Cl)OC)NS(=O)(=O)C,Inactive,0,,,-10.36,2.87156,-14.3608,-8.95821,-7.75881
