PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 3.6 uM,Standard Deviation,Inhibition at 3.6 uM [1],Inhibition at 3.6 uM [2],Inhibition at 3.6 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Average percent inhibition of the counterscreen at a compound concentration of 3.6 uM.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 1.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 2.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
786,92764519,406009,CCOC(=O)C1=C(N(C2=C1C3=CC=CC=C3C(=O)C2=O)C4=CC=C(C=C4)OC)C,Active,50,,,50.34,11.2739,39.3063,65.8244,45.8911
787,853296,655948,CC1=NC2=NC=NN2C(=C1)N3CCN(CC3)C4=NC5=CC=CC=C5S4,Active,50,,,50.28,2.41087,51.4381,52.4856,46.9287
788,14746031,2405889,CC1=CC(=C(C=C1)C(C)C)OCC(=O)C2=C(C(=C(N2)C)C(=O)C)C,Active,50,,,50.27,2.73045,53.5442,46.8604,50.4117
789,14731755,960954,CC(C)(C)C(=O)NC1=CC2=NN(N=C2C=C1Cl)C3=CC=CC=C3,Active,50,,,50.13,3.38872,49.5147,46.3281,54.5592
790,17385674,2548270,CC1=C(SC2=NC=NC(=C12)NCCC3=CC=C(C=C3)S(=O)(=O)N)C,Active,50,,,49.98,7.01084,58.9043,49.2602,41.7767
791,49816974,24816670,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4(CC4)C(=O)N)C,Active,50,,,49.95,3.79749,44.9074,54.0707,50.8746
792,49721368,20893416,CCCC1=CC(=O)N2C(=N1)SC(=N2)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=C(C=C5)OC,Active,50,,,49.83,3.30247,45.5015,53.5116,50.4846
793,103076707,49791365,C1=CN=C(N=C1)NC2=NC(=CS2)C(CC3=CC=C(C=C3)F)N,Active,50,,,49.8,6.87819,54.2109,40.0866,55.1031
794,49716453,24789873,CCN1C2=C(C=C(C(=C2)NC(=O)C3=CC=CC=C3OCC)N4CCCC4)N(C1=O)CC,Active,49,,,49.59,3.33827,45.7063,49.2025,53.856
795,24784664,3188539,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)OCC,Active,49,,,49.49,4.22588,43.5108,52.5496,52.399
796,49821117,24818244,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)NC(=O)CNC2=CC(=CC=C2)S(=O)(=O)N3CCCC3,Active,49,,,49.47,0.219352,49.5239,49.185,49.7155
797,849396,651883,CCNC1=NC(=NC(=N1)SC(C(=O)C)C(=O)C)NC(C)(C)C,Active,49,,,49.43,2.44483,49.1225,52.5636,46.5985
798,121286192,51361440,C[C@]1(CC[C@@H]([C@@]2(C1C[C@@H]([C@]34C2CC[C@H](C3)C(=C)C4=O)O)C)O)C(=O)OC,Active,49,,,49.36,7.22127,57.7887,50.1412,40.152
799,22409263,3436736,COC1=C(C=C(C=C1)CC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCCC3)OC,Active,49,,,49.31,1.44111,47.3386,49.8297,50.7501
800,22405408,2332199,C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=C4C=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC(=C6)C(F)(F)F,Active,49,,,49.24,4.40023,48.5974,54.9237,44.2033
801,56321679,24981741,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)CNC2=CC(=CC=C2)S(=O)(=O)N3CCCC3)C,Active,49,,,49.12,3.97341,45.0732,47.7581,54.5175
802,93576767,16211806,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Br-],Active,49,,,48.94,8.96917,56.0724,36.2873,54.4514
803,7968407,727593,C1CC2=C(C1)SC3=NC=NC(=C23)NCCC4=CC=CS4,Active,49,,,48.88,5.85,49.2394,41.5466,55.8628
804,57267997,16316705,CC1(C(=O)N(C(=O)N1)CC(=O)N2CCN(CC2)CC3=CC=CC=C3)C4=CC5=CC=CC=C5C=C4,Active,49,,,48.79,2.64965,47.1765,52.5303,46.676
805,103076173,49790979,CC(=O)C1=CC=CC(=C1)C2=C3CC(OC3=NC=C2)C(=O)NC4=CC(=C(C=C4)OC)OC,Active,48,,,48.77,3.99894,46.4309,54.3996,45.482
806,848734,651192,CC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=NC=C2,Active,48,,,48.73,4.03084,49.1564,53.4321,43.5869
807,92763410,270861,C1=NC(=C2C(=C(N(C2=N1)C3C(C(C(O3)CO)O)O)Br)C#N)N,Active,48,,,48.61,10.9391,51.9687,33.8474,60.002
808,89853664,5057111,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC(=O)C3=CC=CC=C3Br,Active,48,,,48.59,4.69909,53.552,42.2785,49.9271
809,49822200,17838235,C1=CC(=C(C=C1Cl)Cl)CC(=O)NC2=CC=NC=C2,Active,48,,,48.57,4.08764,42.9758,50.0878,52.6355
810,92764753,9283,C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],Active,48,,,48.54,5.53541,46.6815,56.0512,42.8787
811,24825327,2330223,CC1=CC=C(C=C1)NC(=O)C2=C(S(=O)(=O)CCS2(=O)=O)C3=CC=CC=C3,Active,48,,,48.51,10.206,53.6407,57.6208,34.2566
812,92763346,337396,CN(C)CCNC1=C2C(=C(C=C1)CO)OC3=C(C2=O)C=C(C=C3)O,Active,48,,,48.44,6.40849,46.1432,42.0007,57.1845
813,24828503,16196068,CCC1=CC=C(C=C1)N2C=C([N+]3=C2SCCC3)C4=CC=C(C=C4)F.[Br-],Active,48,,,48.4,2.52787,51.5705,45.3845,48.2425
814,56319823,24980982,COC1=CC=CC=C1NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,Active,48,,,48.28,6.83309,57.7765,45.0682,41.9892
815,14734853,5717644,C/C(=N\NC(=S)N)/C12CC3CC(C1)CC(C3)C2,Active,48,,,48.13,5.44029,50.0085,40.733,53.6569
816,56423595,663146,COC1=CC2=C(C=C1)C3=C(N2)C(=NC=N3)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6,Active,48,,,48,7.33396,50.0019,38.1843,55.8105
817,24784197,1504739,CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)S(=O)(=O)NC3CCCCC3)C(C)C,Active,48,,,47.93,11.5337,43.4131,63.7559,36.6068
818,22408852,2461136,CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3CCN(CC3)S(=O)(=O)C4=CC=CS4,Active,48,,,47.88,4.26472,41.8459,50.7828,50.9989
819,49818554,24817489,COCC1CCCN(C1)C(=O)C2=NOC(=C2)COC3=CC4=C(C=C3)N=CC=C4,Active,47,,,47.71,5.16931,54.6309,42.211,46.2861
820,22410295,2102299,CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)S(=O)(=O)N(C)C4=CC=CC=C4)Cl,Active,47,,,47.65,0.905024,46.433,47.925,48.599
821,49642892,2920814,CC(C)C(=O)NC(C1=C(C=C(C=C1)Cl)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,Active,47,,,47.56,3.06439,51.2595,47.6611,43.7554
822,24810988,17201,C1=CC(=CC(=C1)OC2=CC=C(C=C2)N)OC3=CC=C(C=C3)N,Active,47,,,47.55,7.36302,37.1678,52.0295,53.448
823,14726285,1088499,CC1=CC(=C(C=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C)C,Active,47,,,47.42,2.34712,46.4234,50.6585,45.1738
824,858889,660194,CCCCCCN1C2=C(N=C1NCC=C)N(C(=O)N(C2=O)C)C,Active,47,,,47.17,2.24305,44.1875,49.5954,47.7323
825,16952962,9593980,CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=CC=C2/C=N/NC(=S)N,Active,47,,,47.16,4.92206,50.4225,40.2028,50.8523
826,49827994,24819837,C1=CC(=C(C=C1Cl)Cl)CC(=O)NC2=C(C=NC=C2)Cl,Active,47,,,47.08,1.9078,44.9161,46.7781,49.559
827,50085890,71821,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Active,47,,,46.95,0.640837,46.2091,47.7731,46.8752
828,103075727,49790710,CN1C(=O)C2=C(C=C(S2)C3=CN(N=C3)CC4=CC=CC=C4)N=C1NCC5=CC(=CC=C5)OC,Active,47,,,46.93,7.69762,55.2959,48.7777,36.7144
829,24840268,2537908,C1CN(CCN1CCOC2=CC=C(C=C2)Cl)C3=C4C=CSC4=NC=N3,Active,46,,,46.69,5.83897,45.1595,54.4887,40.4355
830,22408831,5983846,CC(C)C1=CC=C(C=C1)/C=C(\C2=NC3=CC=CC=C3N2)/S(=O)(=O)C4=CC=CC=C4,Active,46,,,46.56,9.93055,55.7681,51.1428,32.7739
831,17386002,1751796,CCOC1=C(C(=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C(=C3)Cl)O)OCC)/CCC2)Cl)O,Active,46,,,46.43,4.04726,40.8185,50.2055,48.2734
832,103075822,49790754,CC1=C(C=CC(=C1)OC)C2=C3C=COC3=C(C=C2)C(=O)NCC4=CC=NC=C4,Active,46,,,46.41,4.85159,52.7535,40.9729,45.5086
833,17411940,3784439,C1=CC(=CC(=C1)C(F)(F)F)C2=NC3=C(C=CC(=C3)Cl)C(=O)N2O,Active,46,,,46.22,3.06606,48.425,48.3503,41.8839
834,56463196,262093,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)SCCO)SCCO,Active,46,,,46.13,9.27002,59.1347,41.0868,38.1774
835,49674097,2118660,CN(C)S(=O)(=O)C1=CC=CC(=C1)CSCC2=CC(=CC=C2)S(=O)(=O)N(C)C,Active,46,,,46.09,4.14908,41.4041,51.4913,45.3736
836,85200038,3932658,C1CN(CCN1C2=C(C=C(C=C2)C(=O)N)[N+](=O)[O-])S(=O)(=O)C3=CC=CS3,Active,46,,,46.08,3.74586,46.8646,50.2321,41.1567
837,49647571,1399755,CC1=CC(=C(C=C1)N(CC2=CC(=O)NC3=CC=CC=C32)C(=O)CCl)C,Active,46,,,45.97,7.00274,41.1666,55.8669,40.8618
838,49645537,24747165,CC1(CC(=CC(=O)C1)C2=NC(=CC=C2)OC)C,Active,46,,,45.88,1.8392,43.277,47.0947,47.2573
839,22410336,15945344,CCN(CC)C1=CC(=[N+]2CCCC2)CC(C1)(C)C.[I-],Active,45,,,45.76,8.51516,48.4874,54.5464,34.2324
840,124753466,53299582,C1=CC=C(C=C1)OC2=CC=C(C=C2)CNC(=O)C3=C(N=C4C=CC(=CC4=C3)Cl)N,Active,45,,,45.71,2.05112,48.3182,43.3063,45.5073
841,92764003,159917,COC1=CC(=NC(=C1)C2=CC=CC=N2)C=NO,Active,45,,,45.71,3.65121,50.7555,42.2397,44.1308
842,14719219,9549161,CN(C)C1=CC=[N+](C=C1)CC2=C(C=CC=C2Cl)Cl.[Cl-],Active,45,,,45.69,2.86342,43.8151,43.5209,49.7368
843,24806779,16192798,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=C(C=C2)C)CCCCC.[Cl-],Active,45,,,45.6,2.35597,48.8552,44.6072,43.3483
844,3711835,675358,CC1=CC=C(O1)C(=O)NC2=C(C3=C(S2)CCCCC3)C(=O)O,Active,45,,,45.43,15.3983,23.8788,53.5048,58.9083
845,14729469,6404647,C1CCC(CC1)NC2=C(N=NC(=N2)C3=CC=CC=N3)C4=CC=CC=C4,Active,45,,,45.37,4.94735,38.884,50.8834,46.351
846,24836344,2314215,C1CN(CCC1C(=O)NC2=NC=C(C=C2)Br)S(=O)(=O)C3=CC=CS3,Active,45,,,45.31,8.6279,56.4127,44.1327,35.3769
847,89855231,44825720,CN(C1CCCCC1)C(=O)C2=CC(=CC=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5,Active,45,,,45.2,7.95652,34.8762,46.5025,54.2356
848,17512224,12005604,COC1=CC=C(C=C1)C2=CN(C3=[N+]2CCS3)C4=CC=CC=C4.O.[Br-],Active,45,,,45.15,3.88953,47.8547,39.6532,47.9526
849,92763326,237305,CN1C=NC(=C1SC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N)[N+](=O)[O-],Active,45,,,45.15,8.57915,33.0141,51.2112,51.2154
850,17505805,1861546,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NNC(=O)C3=CC=CC=C3Cl)Cl,Active,45,,,45.05,4.98372,41.2944,52.0932,41.7634
851,17504235,939750,CC1=CC=C(C=C1)CSC(=C(C#N)C#N)NC2=CC=C(C=C2)F,Active,45,,,44.98,2.13062,47.9682,43.811,43.1572
852,22413504,15945706,CCCN1C2=C(CCCC2)C(=N)C3=C1CCC3.I,Active,45,,,44.85,6.81318,35.229,49.251,50.0775
853,4261023,992688,CC1=CC=C(C=C1)N2C(=NN=N2)SCC3=CC(=C(C(=C3)OC)OC)OC,Active,44,,,44.75,7.61735,34.3401,52.351,47.5661
854,14744252,2464572,COCCN1C(=NN=C1SCCCC(=O)C2=CC=C(C=C2)Br)C3=CC=NC=C3,Active,44,,,44.66,1.86538,46.6846,42.185,45.1229
855,14720546,1010323,COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCC4=CC=CC=C43,Active,44,,,44.66,7.02167,41.7939,54.3244,37.8559
856,14728377,1715432,CC1=CC=C(C=C1)C(=O)C(=C2SCCCS2)C(=O)/C=C/C3=CC=CC=C3,Active,44,,,44.52,5.84299,37.4383,44.3633,51.7482
857,22409123,6214317,CC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OCC#N)OC,Active,44,,,44.39,1.37408,42.5114,44.9202,45.7517
858,92763867,3003956,CC(=NNC(=S)N1CCN(CC1)C2=CC=CC=N2)C3=NC=CS3,Active,44,,,44.34,10.423,58.8979,35.0687,39.0462
859,24788865,1504737,CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CC=C3)C(C)C,Active,44,,,44.09,5.75108,51.995,41.8088,38.4747
860,103159088,45207412,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC=NC=C4)C,Active,44,,,44.02,5.40868,38.2152,42.6094,51.2364
861,99456720,46944042,CC1(CCN1C(=O)CC2=CC=C(C=C2)C(C)(C)C)C(=O)NC3=CC=C(C=C3)C#C,Active,44,,,43.92,2.48464,45.7693,45.5756,40.4044
862,92764818,54368,CC1=C2C(=NC(=NC2=NC=C1CC3=C(C=CC(=C3)OC)OC)N)N.C(CS(=O)(=O)O)O,Active,44,,,43.91,5.83321,40.3251,52.1395,39.2728
863,49716137,9609431,CC1=CC(=C(C(=C1)C)S(=O)(=O)/N=C/2\C=C(C(=O)C3=CC=CC=C32)NC4=CC=C(C=C4)C(=O)O)C,Active,43,,,43.79,1.65997,41.6966,43.9118,45.7571
864,56462989,5388983,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,Active,43,,,43.66,5.94883,46.4368,49.145,35.3914
865,861959,3726413,CC(=NCC1=CC(=CC(=C1)OC)OC)C2=C(N(C(=O)NC2=O)CC=C)O,Active,43,,,43.61,5.97498,52.0267,40.0845,38.7282
866,103050592,49778380,COC1=C(C=C(C=C1)NC(=O)C2CC3=C(C=CN=C3O2)C4=CC5=C(C=C4)OCO5)OC,Active,43,,,43.47,2.18057,41.2386,46.4285,42.7402
867,7967348,5308771,CC1=C(NC2=C1C(=O)CC(C2)C3=CC(=C(C(=C3)OC)OC)OC)C(=O)OCCOC(C)C,Active,43,,,43.32,5.34004,50.5473,41.599,37.8107
868,121283276,334410,CC(=O)O.C1=CC(=CC(=C1)[N+](=O)[O-])CN2C=CC3=C2C=CC4=C3C(=NC(=N4)N)N,Active,43,,,43.31,2.54315,40.3164,46.5322,43.0676
869,7970423,3702591,C1CCCN(CC1)C2=NC=NC3=C2C=NN3C4=CC=C(C=C4)Cl,Active,43,,,43.04,5.14977,39.3917,50.3246,39.4089
870,49821919,24818279,COC1=CC=C(C=C1)CC(=O)NC2=C(C=NC=C2)Cl,Active,43,,,43.03,4.71989,40.2579,49.6753,39.1587
871,49648347,3714790,CCC(C)NC1=NC(=NC2=CC=CC=C21)C3=CC=CC=N3,Active,43,,,42.87,3.97332,40.4016,39.7389,48.4794
872,50086168,649031,CS(=O)(=O)N1CCC2=C1C=CC(=C2)C3=CSC(=N3)NC(=O)CC4=CC=CS4,Active,42,,,42.78,7.03919,44.3858,33.4704,50.4874
873,49677286,7997202,CN(C)C1=CC=C(C=C1)CNC2=C3C=CSC3=NC=N2,Active,42,,,42.49,7.6956,34.4309,40.1869,52.854
874,17411384,9581590,COC1=CC=C(C=C1)OC2=CC=CC=C2/C=N/O,Active,42,,,42.45,8.95575,29.9955,50.6767,46.672
875,49646879,928277,C1CC2=NC3=C(CN2C1)C=C(C=C3)Br,Active,42,,,42.41,6.70201,50.9163,34.5373,41.7657
876,24830440,2349797,C1=CC=C(C=C1)CCNC(=S)NC2=CC=CC3=C2C=CN=C3,Active,42,,,42.34,4.52387,47.6658,42.7341,36.6062
877,14743195,1998339,CCCCOCCCNC1=NC=NC2=C1NC3=CC=CC=C32,Active,42,,,42.32,3.52978,40.4484,47.2651,39.2506
878,24811305,16193300,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=CC=C2)CCCCC.[Cl-],Active,42,,,42.31,2.61385,45.9517,41.0533,39.9319
879,843813,646118,CCC1=C(N2C(=NC=N2)N=C1C)NCCC3=CC=C(C=C3)OC,Active,42,,,42.24,3.79791,47.3084,41.2443,38.1666
880,49676049,16278296,CC1=C(SC2=NC=NC(=C12)NCC(C3=CC=C(C=C3)[N+](=O)[O-])O)C,Active,42,,,42.06,10.779,30.2279,56.2989,39.6481
881,92764014,420759,CC1=C(C=CC(=C1)OCC2=C(C(=NC(=N2)N)N)C3=CC(=C(C=C3)Cl)Cl)[N+](=O)[O-],Active,42,,,42.01,5.54634,44.328,34.3565,47.3332
882,99356258,284995,CC(=CCC1C(O1)(C)C2(C(C(=O)CCC23CO3)OC)O)C,Active,42,,,42,0.13956,41.8725,42.1951,41.9358
883,49665405,1088534,CCOC1=CC=C(C=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C,Active,42,,,41.91,8.94582,53.6439,31.9493,40.1255
884,3711742,70848,C1=CC=NC(=C1)C2=NC(=CC=C2)C3=CC=CC=N3,Active,41,,,41.81,2.73658,41.9069,38.4119,45.113
885,22409943,2537693,C1=CC=C(C=C1)CN2C(=NN=C2SCC3=NN=C(O3)C4=CC=C(C=C4)Cl)C5=CC=CS5,Active,41,,,41.64,11.7446,48.5564,25.1007,51.2537
886,92764021,6279389,COC1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CC(=C(C(=C3)OC)OC)OC,Active,41,,,41.63,11.439,47.4691,25.6506,51.7846
887,56323710,24982615,C1=CC=C(C=C1)NC2=CC=C(C=C2)OCC(=O)NC3=CC=NC=C3,Active,41,,,41.42,5.03963,41.0928,47.7455,35.4138
888,49816679,2239932,CC1=CC(=C(C=C1Br)C)S(=O)(=O)NCC2=CC=NC=C2,Active,41,,,41.39,4.75714,36.0012,40.5866,47.5712
889,49727835,3161717,C1=CC=NC(=C1)C2=NC(=NN2)SCC(=O)NC3=CC=C(C=C3)Cl,Active,41,,,41.37,9.99288,29.6844,40.3261,54.0951
890,24800679,16192348,COC1=CC(=C(C=C1)C(=O)C2CCCN(C2)CC3=CC=CN3C4=NC=C(C=C4)Cl)OC,Active,41,,,41.2,5.95489,33.3042,47.6834,42.6161
891,17513446,1531402,CN1C2=C(C(=O)N(C1=O)C)C(N=C(N2)CCC3CCCCC3)(C(F)(F)F)C(F)(F)F,Active,41,,,41.13,6.35792,32.1991,44.7322,46.4717
892,92763811,608933,CC12CCC(CC1CCC3C2CCC4(C3(CC(C4C5=CC(=O)OC5)O)O)C)O,Active,41,,,41.05,9.27888,51.4639,42.7574,28.9286
893,24838551,5309912,CCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)C,Active,41,,,41.01,3.8351,37.9346,38.6691,46.4124
894,3716675,2110030,CC1=C(NC(=C1C(=O)C)C)C(=O)OCC2=CC=C(O2)C(=O)OC,Active,41,,,40.99,0.668923,41.4851,40.0439,41.4396
895,17515824,12006167,CC1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NNC3=NC4=C(C=CC=C4S3)C)C,Active,41,,,40.93,8.57658,44.4985,49.1807,29.1035
896,85149104,44144286,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3C2CC[C@]4([C@@]3(C[C@@H]([C@@H]4C5=CC(=O)OC5)O)O)C)O,Active,41,,,40.92,2.47448,40.489,44.1368,38.1207
897,17410676,1456592,CC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CS3)C(=O)N1CC4=CC=C(C=C4)Cl,Active,40,,,40.79,4.2198,45.6426,41.3688,35.3551
898,17431996,1304193,CN(C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)OC)S(=O)(=O)C,Active,40,,,40.66,12.0285,28.9461,57.1962,35.8237
899,22416580,5349697,COC1=C(C(=CC(=C1)/C=N/NC(=S)N)Br)OCC2=CC=CC=C2F,Active,40,,,40.45,8.71939,29.7517,51.1096,40.4906
900,24796809,889237,CC1=CC=C(C=C1)CC(=O)NC2=CC=NC=C2,Active,40,,,40.45,6.37488,47.1241,31.8636,42.3595
901,17513667,6184113,CC1=CC=CC=C1C(=O)OC2=C(C=C(C=C2)F)C(=O)/C=C/C3=CC(=C(C=C3)OC)OC,Active,40,,,40.36,3.42054,38.6129,37.3311,45.1427
902,22414079,1231757,CCN1C=C(C(=N1)C)CN(C)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,Active,40,,,40.18,1.95941,38.6961,42.9525,38.9035
903,26730567,2738599,CN1CCN(CC1)C2=CC=C(C=C2)CNS(=O)(=O)CC3=CC(=CC=C3)C(F)(F)F,Active,40,,,40.08,1.90654,40.0985,42.4117,37.7417
904,14743984,3459194,C1CC1N2C(=NC3=CN=CC=C3)SCC2(C4=CC=C(C=C4)OC(F)F)O,Active,40,,,39.97,7.05703,49.084,38.9474,31.8896
905,842526,644796,CC(C)C1=CC=C(C=C1)C2=NN(N=N2)CCC(=O)OC,Active,40,,,39.9,4.74875,33.1909,43.4035,43.1195
906,22400570,6884367,C1=CC=C2C(=C1)C=CC=C2NCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-],Active,40,,,39.87,3.52917,44.3062,39.628,35.6715
907,3714425,2998797,CC1=C(SC=C1)C(=O)OCC(=O)C2=C(N(C(=C2)C)CC3CCCO3)C,Active,40,,,39.83,9.53252,34.486,53.2206,31.7839
908,121284956,51360317,C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4OC(F)(F)F)C5=NN=NN5C6=CC7=C(C=C6)OCCO7,Active,39,,,39.77,7.12239,32.284,49.347,37.666
909,17510946,5791766,CC1=CC(=C(C=C1C)S(=O)(=O)/N=C\2/C=C(C(=O)C3=CC=CC=C32)SC4=NC=NN4)C,Active,39,,,39.72,8.34251,28.6573,48.8028,41.6982
910,92764140,152086,CC1=CC(=C2C=CC(=CC2=N1)[N+](=O)[O-])NCCCCCCCNC3=C4C=CC(=CC4=NC(=C3)C)[N+](=O)[O-],Active,39,,,39.7,3.2789,44.2055,36.5058,38.3766
911,47195062,902705,C1=CC=C(C=C1)C2=CC=CC=C2OC3=CC=C(C=C3)N,Active,39,,,39.61,9.05131,49.3031,42.0012,27.5226
912,56320597,2524461,CC1=CC(=C(N1CC2=CC=CS2)C)C(=O)COC3=CC=CC=C3NC(=O)C,Active,39,,,39.58,8.44736,41.8997,28.2718,48.5698
913,49646803,879195,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4O,Active,39,,,39.5,6.67943,43.2198,30.1233,45.1643
914,26660424,1967479,CC1=CC(=C(N1C2=CC=C(C=C2)O)C)/C=C\3/C(=O)N(C(=S)S3)C,Active,39,,,39.48,7.60757,48.4952,29.8879,40.0645
915,17517024,12006268,CCOC1=CC2=C(C=C1)[N+](=C(S2)N)CC3=CC(=CC4=C3N=CC=C4)C.[Br-],Active,39,,,39.47,6.0197,40.6776,46.1687,31.5719
916,17409322,1143231,C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl,Active,39,,,39.39,9.54152,51.6886,38.0474,28.4327
917,858683,659991,COC1=CC=CC=C1N2CCN(CC2)C(=O)C3C4=CC=CC=C4OC5=CC=CC=C35,Active,39,,,39.37,1.3095,39.2415,37.8358,41.0356
918,99356993,46902868,CCC1=C(C=CC(=C1)C2=C(N(N=N2)CCC3COCCO3)CC)C4=CN(N=N4)CC5=CC6=CC=CC=C6C=C5,Active,39,,,39.36,3.35598,36.3476,37.6957,44.0444
919,24782698,2944858,COC1=CC=C(C=C1)NC2=C(C=NC=C2)[N+](=O)[O-],Active,39,,,39.34,6.16106,40.7836,46.0535,31.1717
920,864349,665597,C1CCCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,Active,39,,,39.27,9.99442,53.3944,31.712,32.7092
921,26664741,284708,C1=CNC(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CN,Active,39,,,39.22,6.15475,47.5742,37.1675,32.9242
922,17504478,1627401,C1=CC=C(C=C1)NNC(=O)C(=O)NNS(=O)(=O)C2=CC=C(C=C2)N,Active,39,,,39.2,1.41098,38.899,41.0633,37.6475
923,17411785,1345238,CC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=CC=N3,Active,39,,,39.11,6.6778,30.0647,45.9895,41.263
924,47201770,23724261,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3C)C.[Cl-],Active,39,,,38.91,8.0994,34.164,50.3115,32.2554
925,17514753,2134372,CC1=CC=C(C=C1)S(=O)(=O)/C(=C/Cl)/NC(=O)C2=CC=CC=C2,Active,38,,,38.82,6.58994,31.3381,47.3744,37.7587
926,50086747,644956,CC1=C2C(=CC=C1)C=C(C(=N2)SCC(=O)N3CC(=O)NC4=CC=CC=C43)C#N,Active,38,,,38.52,6.38816,45.8592,39.4202,30.2888
927,24819653,2151528,C1CCC2(C1)N=C(C(=O)N2CC(=O)NC3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Active,38,,,38.43,6.26423,42.974,29.5765,42.7533
928,24793241,2239463,CC1=CC(=C(C=C1Br)S(=O)(=O)NCC2=CC=NC=C2)OC,Active,38,,,37.99,9.62315,24.7783,47.4299,41.7525
